age,weight,height,bmi,fitness_level,fitness_level_name,goal,goal_name,category,category_label
36,117.83,198.96,29.77,2,Advanced,2,General Fitness,8,Advanced - General Fitness
29,61.05,198.6,15.48,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
60,108.99,185.75,31.59,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
46,77.58,157.52,31.27,0,Beginner,2,General Fitness,2,Beginner - General Fitness
55,107.42,172.94,35.92,0,Beginner,2,General Fitness,2,Beginner - General Fitness
28,93.89,159.44,36.93,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
27,46.17,165.91,16.77,2,Advanced,2,General Fitness,8,Advanced - General Fitness
61,69.88,159.07,27.61,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
19,54.7,175.55,17.75,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
48,54.09,150.3,23.94,0,Beginner,2,General Fitness,2,Beginner - General Fitness
29,48.19,170.99,16.48,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
55,46.16,190.84,12.67,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
50,80.14,171.24,27.33,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
64,114.49,189.87,31.76,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
52,67.2,162.24,25.53,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
36,69.5,187.83,19.7,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
47,96.02,164.62,35.43,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
36,85.95,170.05,29.73,2,Advanced,2,General Fitness,8,Advanced - General Fitness
25,51.62,191.51,14.08,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
33,46.18,172.89,15.45,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
19,49.81,161.31,19.14,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
37,97.48,154.7,40.73,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
42,94.17,177.1,30.02,2,Advanced,2,General Fitness,8,Advanced - General Fitness
60,68.33,165.3,25.0,0,Beginner,2,General Fitness,2,Beginner - General Fitness
19,73.18,199.12,18.46,2,Advanced,2,General Fitness,8,Advanced - General Fitness
55,60.11,193.2,16.1,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
54,56.83,175.82,18.38,2,Advanced,2,General Fitness,8,Advanced - General Fitness
31,103.72,153.57,43.98,0,Beginner,2,General Fitness,2,Beginner - General Fitness
21,111.79,167.09,40.04,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
22,65.44,195.78,17.07,2,Advanced,2,General Fitness,8,Advanced - General Fitness
47,69.32,161.79,26.48,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
58,69.98,178.26,22.02,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
53,88.51,183.09,26.41,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
32,48.71,194.46,12.88,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
49,67.22,170.76,23.05,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
22,95.99,182.15,28.93,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
38,66.71,183.12,19.89,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
59,96.22,181.87,29.09,2,Advanced,2,General Fitness,8,Advanced - General Fitness
47,101.69,169.13,35.55,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
18,112.66,169.29,39.31,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
22,112.55,156.54,45.93,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
25,53.23,156.09,21.85,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
58,72.7,154.93,30.29,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
54,51.41,169.07,17.99,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
49,92.59,184.22,27.28,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
60,62.53,174.48,20.54,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
43,91.92,174.76,30.1,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
33,86.42,177.88,27.31,2,Advanced,2,General Fitness,8,Advanced - General Fitness
55,73.88,156.33,30.23,0,Beginner,2,General Fitness,2,Beginner - General Fitness
34,89.91,196.79,23.22,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
60,58.06,155.02,24.16,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
27,118.98,176.1,38.37,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
56,110.56,186.05,31.94,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
26,115.55,160.09,45.09,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
26,80.93,179.96,24.99,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
36,81.76,151.44,35.65,0,Beginner,2,General Fitness,2,Beginner - General Fitness
61,57.36,158.7,22.78,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
41,75.89,187.32,21.63,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
19,65.46,157.92,26.25,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
30,75.83,158.28,30.27,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
57,88.72,153.48,37.67,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
50,115.64,192.49,31.21,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
62,82.89,162.37,31.44,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
20,90.25,183.45,26.82,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
39,70.99,191.8,19.3,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
59,81.29,160.92,31.39,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
55,73.5,193.17,19.7,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
23,56.3,194.16,14.93,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
63,99.66,187.39,28.38,2,Advanced,2,General Fitness,8,Advanced - General Fitness
62,63.93,168.69,22.47,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
39,101.37,160.7,39.25,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
45,119.05,177.99,37.58,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
53,91.13,157.54,36.72,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
36,81.62,162.94,30.74,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
35,104.4,187.14,29.81,2,Advanced,2,General Fitness,8,Advanced - General Fitness
45,69.62,157.91,27.92,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
27,77.75,154.62,32.52,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
46,100.78,185.59,29.26,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
58,57.93,151.04,25.4,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
48,114.46,190.57,31.52,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
27,67.95,160.89,26.25,2,Advanced,2,General Fitness,8,Advanced - General Fitness
49,96.37,198.19,24.53,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
19,100.06,197.54,25.64,0,Beginner,2,General Fitness,2,Beginner - General Fitness
44,94.98,179.14,29.6,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
34,85.89,175.82,27.79,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
23,46.46,155.54,19.2,0,Beginner,2,General Fitness,2,Beginner - General Fitness
50,57.99,152.72,24.86,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
31,110.59,160.67,42.84,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
53,91.54,170.99,31.31,0,Beginner,2,General Fitness,2,Beginner - General Fitness
29,64.41,165.46,23.52,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
60,98.83,180.57,30.31,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
55,70.72,159.68,27.73,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
59,114.33,188.12,32.31,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
64,92.08,150.01,40.92,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
18,104.93,151.81,45.53,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
36,96.83,176.05,31.24,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
23,104.37,197.77,26.68,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
18,65.66,169.09,22.97,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
42,77.3,173.67,25.63,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
40,89.46,194.81,23.57,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
44,89.75,164.37,33.22,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
48,74.75,175.36,24.31,2,Advanced,2,General Fitness,8,Advanced - General Fitness
22,118.68,168.81,41.65,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
27,56.01,177.55,17.77,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
37,109.09,199.95,27.29,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
39,46.76,168.77,16.42,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
40,116.01,153.9,48.98,0,Beginner,2,General Fitness,2,Beginner - General Fitness
61,86.75,160.66,33.61,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
44,59.43,163.54,22.22,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
32,111.89,198.56,28.38,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
18,56.54,173.92,18.69,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
64,95.28,156.33,38.99,2,Advanced,2,General Fitness,8,Advanced - General Fitness
23,60.59,190.02,16.78,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
44,94.03,192.55,25.36,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
43,75.05,176.07,24.21,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
60,84.85,191.43,23.15,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
44,111.15,168.56,39.12,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
48,86.52,195.36,22.67,0,Beginner,2,General Fitness,2,Beginner - General Fitness
51,60.39,187.76,17.13,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
42,104.6,198.14,26.65,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
27,51.02,187.55,14.5,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
34,94.49,175.88,30.55,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
45,76.9,171.28,26.21,0,Beginner,2,General Fitness,2,Beginner - General Fitness
32,70.0,166.93,25.12,2,Advanced,2,General Fitness,8,Advanced - General Fitness
31,47.92,192.39,12.95,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
42,88.08,190.66,24.23,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
29,66.93,170.11,23.13,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
43,82.49,169.38,28.75,2,Advanced,2,General Fitness,8,Advanced - General Fitness
55,115.65,184.06,34.14,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
22,76.98,196.97,19.84,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
36,45.89,156.27,18.79,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
63,106.31,176.69,34.05,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
45,98.83,177.9,31.23,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
25,66.4,164.13,24.65,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
42,101.68,163.27,38.14,0,Beginner,2,General Fitness,2,Beginner - General Fitness
51,61.19,194.22,16.22,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
53,47.35,155.94,19.47,0,Beginner,2,General Fitness,2,Beginner - General Fitness
24,98.0,198.66,24.83,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
55,119.86,150.18,53.15,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
37,49.56,161.86,18.92,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
20,117.83,194.17,31.25,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
58,114.47,190.75,31.46,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
49,98.15,153.12,41.86,0,Beginner,2,General Fitness,2,Beginner - General Fitness
47,114.09,158.59,45.36,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
57,108.8,153.83,45.97,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
32,68.3,188.92,19.14,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
31,53.27,169.18,18.61,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
41,47.54,199.49,11.95,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
56,91.19,189.48,25.4,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
39,118.54,198.28,30.15,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
32,61.19,192.33,16.54,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
61,116.93,181.94,35.32,2,Advanced,2,General Fitness,8,Advanced - General Fitness
39,76.07,198.86,19.24,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
27,100.99,178.0,31.87,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
39,77.44,162.77,29.23,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
40,64.11,165.25,23.48,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
56,52.41,152.12,22.65,0,Beginner,2,General Fitness,2,Beginner - General Fitness
54,78.31,181.72,23.71,0,Beginner,2,General Fitness,2,Beginner - General Fitness
28,93.08,197.68,23.82,0,Beginner,2,General Fitness,2,Beginner - General Fitness
18,58.28,178.03,18.39,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
43,114.23,178.25,35.95,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
39,48.17,179.34,14.98,2,Advanced,2,General Fitness,8,Advanced - General Fitness
53,88.31,170.89,30.24,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
30,59.57,198.7,15.09,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
35,102.99,154.38,43.21,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
38,75.28,193.12,20.19,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
53,65.39,198.96,16.52,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
20,107.95,197.22,27.75,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
43,81.3,185.09,23.73,0,Beginner,2,General Fitness,2,Beginner - General Fitness
31,70.72,198.44,17.96,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
40,59.44,167.8,21.11,0,Beginner,2,General Fitness,2,Beginner - General Fitness
52,113.01,199.88,28.28,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
57,118.3,152.6,50.8,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
19,106.82,188.31,30.12,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
59,107.67,150.91,47.28,2,Advanced,2,General Fitness,8,Advanced - General Fitness
62,58.02,161.15,22.34,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
20,51.58,173.96,17.04,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
53,69.82,177.12,22.25,2,Advanced,2,General Fitness,8,Advanced - General Fitness
24,48.25,153.32,20.53,0,Beginner,2,General Fitness,2,Beginner - General Fitness
34,72.13,158.54,28.7,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
41,97.75,160.12,38.12,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
25,91.01,170.6,31.27,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
21,115.34,150.21,51.11,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
25,116.48,164.09,43.26,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
44,53.42,186.34,15.39,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
40,95.46,196.23,24.79,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
34,71.3,162.07,27.14,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
59,84.77,163.2,31.83,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
57,85.76,154.95,35.72,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
64,74.68,159.43,29.38,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
35,84.91,171.71,28.8,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
41,104.27,164.44,38.56,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
52,76.44,164.87,28.12,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
39,87.96,193.4,23.52,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
22,108.69,161.78,41.52,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
31,116.92,191.88,31.76,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
64,87.66,177.93,27.69,0,Beginner,2,General Fitness,2,Beginner - General Fitness
51,56.48,187.13,16.13,0,Beginner,2,General Fitness,2,Beginner - General Fitness
55,67.98,175.04,22.19,2,Advanced,2,General Fitness,8,Advanced - General Fitness
36,92.11,192.02,24.98,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
30,51.41,160.83,19.88,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
29,50.9,174.32,16.75,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
36,115.55,188.08,32.67,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
27,110.31,150.29,48.84,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
21,87.78,162.53,33.23,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
37,48.5,171.62,16.47,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
26,60.56,171.65,20.55,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
46,73.81,186.71,21.17,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
36,45.75,166.92,16.42,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
56,70.21,158.49,27.95,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
44,83.07,165.78,30.23,2,Advanced,2,General Fitness,8,Advanced - General Fitness
64,110.23,194.83,29.04,2,Advanced,2,General Fitness,8,Advanced - General Fitness
55,116.08,156.44,47.43,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
36,59.6,159.21,23.51,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
20,96.36,159.34,37.95,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
47,77.43,182.09,23.35,0,Beginner,2,General Fitness,2,Beginner - General Fitness
41,76.4,192.51,20.61,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
53,55.76,195.07,14.65,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
30,73.16,172.36,24.63,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
31,98.97,151.11,43.35,2,Advanced,2,General Fitness,8,Advanced - General Fitness
18,62.58,176.63,20.06,2,Advanced,2,General Fitness,8,Advanced - General Fitness
43,49.68,182.62,14.9,0,Beginner,2,General Fitness,2,Beginner - General Fitness
33,68.49,178.51,21.49,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
39,111.19,161.73,42.51,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
21,85.58,196.36,22.19,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
53,55.57,183.94,16.42,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
21,62.08,154.95,25.86,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
26,80.97,194.38,21.43,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
58,95.53,196.39,24.77,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
52,87.86,162.28,33.36,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
57,117.07,159.13,46.23,2,Advanced,2,General Fitness,8,Advanced - General Fitness
57,47.9,159.17,18.91,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
30,109.23,165.5,39.88,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
22,63.58,169.22,22.2,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
25,118.81,191.2,32.5,0,Beginner,2,General Fitness,2,Beginner - General Fitness
51,59.82,171.54,20.33,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
47,78.53,196.7,20.3,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
48,54.86,183.81,16.24,0,Beginner,2,General Fitness,2,Beginner - General Fitness
35,110.45,164.87,40.63,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
54,75.46,193.66,20.12,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
55,45.2,181.41,13.73,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
53,103.94,177.79,32.88,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
32,105.45,158.97,41.73,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
44,102.3,154.19,43.03,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
27,77.35,172.3,26.06,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
59,92.02,158.69,36.54,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
40,75.34,177.69,23.86,0,Beginner,2,General Fitness,2,Beginner - General Fitness
26,86.15,174.05,28.44,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
27,75.8,163.98,28.19,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
61,70.87,182.45,21.29,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
61,71.59,197.57,18.34,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
53,47.79,157.04,19.38,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
19,99.47,175.55,32.28,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
58,101.6,196.67,26.27,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
21,98.6,169.2,34.44,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
61,103.08,163.12,38.74,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
39,60.29,195.14,15.83,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
39,60.17,169.4,20.97,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
47,102.68,169.7,35.66,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
22,113.47,187.75,32.19,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
35,88.22,191.57,24.04,0,Beginner,2,General Fitness,2,Beginner - General Fitness
45,64.03,174.69,20.98,0,Beginner,2,General Fitness,2,Beginner - General Fitness
35,107.46,150.96,47.15,0,Beginner,2,General Fitness,2,Beginner - General Fitness
52,58.69,168.05,20.78,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
64,71.02,160.42,27.6,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
45,84.53,173.28,28.15,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
56,74.02,175.18,24.12,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
45,96.44,171.45,32.81,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
25,47.57,199.13,12.0,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
